unet_depth5_s1_resnet34_d5_b32_lr1,0.37718212604522705,0.3704410195350647,0.8854377865791321,0.8892444372177124,0.7944265007972717,0.8005761504173279,0.9028643369674683,0.9018033742904663,0.9691935181617737,0.9693032503128052,100
unet_depth5_s2_resnet18_d5_b8_lr2,0.42102059721946716,0.4166301488876343,0.8726779222488403,0.875909149646759,0.7741158604621887,0.7792156338691711,0.891636848449707,0.8898745179176331,0.9619400501251221,0.9616515636444092,59
unet_depth5_s3_resnet18_d5_b8_lr0,0.3588043451309204,0.3461647927761078,0.8914483785629272,0.8973672986030579,0.8041559457778931,0.8138406872749329,0.9084711074829102,0.9092283248901367,0.9724012017250061,0.9732906222343445,49
unet_depth5_s6_resnet34_d5_b32_lr1,0.3895670175552368,0.38383913040161133,0.8815443515777588,0.8853904604911804,0.7881799340248108,0.7943503856658936,0.8993189334869385,0.8983180522918701,0.9671825766563416,0.9673326015472412,59
unet_depth5_s8_resnet18_d5_b8_lr2,0.41747772693634033,0.4136282801628113,0.8735884428024292,0.8762839436531067,0.7755499482154846,0.7798090577125549,0.8925302028656006,0.8902124762535095,0.962651789188385,0.9622601270675659,57
unet_depth5_s10_resnet18_d5_b8_lr0,0.3607063591480255,0.34470051527023315,0.8913629651069641,0.8978161215782166,0.8040169477462769,0.8145793080329895,0.908845067024231,0.9097696542739868,0.9728121757507324,0.9736353754997253,71
unet_depth5_s12_resnet34_d5_b32_lr1,0.37973982095718384,0.37124407291412354,0.8845281600952148,0.8889645338058472,0.7929632067680359,0.8001225590705872,0.9020527601242065,0.9015606641769409,0.9687759876251221,0.9692893624305725,87
unet_depth5_s14_resnet50_d5_b64_lr0,0.3722415566444397,0.3650204837322235,0.8868525624275208,0.8910431861877441,0.7967072129249573,0.8034967184066772,0.9041851758956909,0.9034655094146729,0.97005295753479,0.9702885150909424,125
unet_depth5_s17_resnet18_d5_b8_lr0,0.35991838574409485,0.34858137369155884,0.890704333782196,0.8958169221878052,0.8029458522796631,0.8112938404083252,0.9077221155166626,0.9077727794647217,0.9721261858940125,0.9728333950042725,40
unet_depth5_s19_resnet18_d5_b16_lr0,0.3700798749923706,0.35746851563453674,0.8882975578308105,0.89397794008255,0.7990425229072571,0.8082822561264038,0.9059370756149292,0.9062566757202148,0.9709429740905762,0.971613347530365,51
unet_depth5_s20_resnet18_d5_b8_lr0,0.3615647554397583,0.348246693611145,0.8906680345535278,0.8963348269462585,0.8028867840766907,0.8121437430381775,0.9077931642532349,0.9082661271095276,0.9720983505249023,0.9728885293006897,55
unet_depth5_s22_resnet18_d5_b8_lr0,0.3634146451950073,0.35055166482925415,0.8901046514511108,0.8958489298820496,0.8019717335700989,0.8113464117050171,0.9074033498764038,0.9079147577285767,0.9718718528747559,0.9726133346557617,41
unet_depth5_s24_resnet18_d5_b8_lr0,0.35781583189964294,0.34712302684783936,0.8914385437965393,0.8961952328681946,0.8041399121284485,0.8119145631790161,0.9083091020584106,0.9080448150634766,0.9724744558334351,0.9730221033096313,52
unet_depth5_s25_resnet18_d5_b8_lr0,0.3620906472206116,0.34835463762283325,0.8906008005142212,0.8962432742118835,0.8027775883674622,0.8119934797286987,0.907829999923706,0.908253014087677,0.9721168279647827,0.9729534387588501,42
unet_depth5_s26_resnet18_d5_b64_lr0,0.3700154423713684,0.35931843519210815,0.8883040547370911,0.8933525681495667,0.7990530729293823,0.8072603344917297,0.9057796001434326,0.9056390523910522,0.9708049297332764,0.9712318181991577,143
unet_depth5_s29_resnet18_d5_b8_lr0,0.36953747272491455,0.3536563813686371,0.8887153267860413,0.8956189155578613,0.7997188568115234,0.8109690546989441,0.9067566394805908,0.9079274535179138,0.9717051982879639,0.9725735187530518,38
unet_depth5_s30_resnet18_d5_b8_lr0,0.36519500613212585,0.35094204545021057,0.890142023563385,0.8963879346847534,0.8020323514938354,0.8122310042381287,0.9077275395393372,0.908508837223053,0.9721219539642334,0.9727421402931213,45
unet_depth5_s32_resnet50_d5_b16_lr2,0.4504028856754303,0.45030441880226135,0.8647267818450928,0.8672195076942444,0.7616904377937317,0.7655670642852783,0.8848480582237244,0.8820909261703491,0.957760214805603,0.956529974937439,70
unet_depth5_s34_resnet18_d5_b8_lr0,0.36235231161117554,0.34778520464897156,0.8905321359634399,0.8970369100570679,0.8026660084724426,0.8132972717285156,0.908063530921936,0.9090986251831055,0.9723568558692932,0.9732345342636108,63
unet_depth5_s36_resnet18_d5_b8_lr0,0.35816413164138794,0.34574776887893677,0.8917243480682373,0.8969271183013916,0.80460524559021,0.8131167888641357,0.9086548089981079,0.9088008403778076,0.9725365042686462,0.9732871651649475,55
unet_depth5_s39_resnet34_d5_b32_lr1,0.3784734606742859,0.36984068155288696,0.8852430582046509,0.8898619413375854,0.794113039970398,0.8015777468681335,0.9030314683914185,0.902468204498291,0.9693334102630615,0.9696305990219116,97
unet_depth5_s41_resnet18_d5_b8_lr1,0.36674007773399353,0.35633206367492676,0.8886718153953552,0.8939177393913269,0.7996484637260437,0.8081837892532349,0.9059566259384155,0.9060721397399902,0.9711436629295349,0.9716744422912598,44
unet_depth5_s43_resnet18_d5_b8_lr2,0.42062121629714966,0.41297104954719543,0.8731280565261841,0.8775325417518616,0.7748245596885681,0.7817888855934143,0.8925693035125732,0.8913782835006714,0.9627208709716797,0.9624338150024414,63
unet_depth5_s45_resnet18_d5_b8_lr0,0.359099805355072,0.34810560941696167,0.8911069631576538,0.8960939049720764,0.8036004900932312,0.8117482662200928,0.9079757928848267,0.9079759120941162,0.9721338748931885,0.9729189872741699,42
unet_depth5_s47_resnet18_d5_b8_lr0,0.3563196361064911,0.3439822196960449,0.8919015526771545,0.8976485133171082,0.8048937916755676,0.8143033385276794,0.9087796211242676,0.9093971252441406,0.9727339148521423,0.9735126495361328,87
unet_depth5_s49_resnet18_d5_b32_lr0,0.36984318494796753,0.3588218092918396,0.887785792350769,0.8931537866592407,0.7982147336006165,0.8069357872009277,0.9050840139389038,0.9053869843482971,0.9705737829208374,0.9712085723876953,73
unet_depth5_s51_resnet34_d5_b64_lr0,0.37233173847198486,0.36149388551712036,0.8874497413635254,0.8923436403274536,0.7976715564727783,0.8056141138076782,0.9050096273422241,0.9047414064407349,0.9705492854118347,0.9709545969963074,129
unet_depth5_s53_resnet18_d5_b8_lr0,0.35787081718444824,0.3442994952201843,0.8915625214576721,0.8974575996398926,0.804341733455658,0.8139892220497131,0.9085930585861206,0.9092801809310913,0.9725230932235718,0.973490297794342,75
unet_depth5_s54_resnet18_d5_b8_lr0,0.3639441430568695,0.3503410816192627,0.8902823328971863,0.8960962891578674,0.802260160446167,0.811752200126648,0.9076021909713745,0.9081457853317261,0.9719796180725098,0.9726830720901489,41
unet_depth5_s56_resnet18_d5_b8_lr0,0.3685149550437927,0.35222023725509644,0.8892930746078491,0.8958116173744202,0.8006550669670105,0.8112851977348328,0.9069788455963135,0.9079699516296387,0.9716062545776367,0.9725013971328735,39
unet_depth5_s58_resnet18_d5_b8_lr0,0.35938382148742676,0.3470996618270874,0.8911051154136658,0.8965290188789368,0.8035974502563477,0.8124627470970154,0.9080905914306641,0.9084378480911255,0.9722915887832642,0.9730478525161743,48
unet_depth5_s60_resnet50_d5_b8_lr2,0.4189532995223999,0.4152318239212036,0.874077558517456,0.8777770400047302,0.776321291923523,0.7821770906448364,0.8930156230926514,0.8915687203407288,0.9631010293960571,0.9627515077590942,49
unet_depth5_s62_resnet18_d5_b16_lr0,0.3675428032875061,0.3578309416770935,0.888653039932251,0.8930690288543701,0.7996180057525635,0.806797444820404,0.9058197736740112,0.9052342176437378,0.9708627462387085,0.9714131951332092,39
unet_depth5_s64_resnet18_d5_b8_lr0,0.36190521717071533,0.351362407207489,0.8899807333946228,0.8951601982116699,0.8017705678939819,0.8102171421051025,0.9069533348083496,0.9071030020713806,0.9717234373092651,0.9724290370941162,41
unet_depth5_s66_resnet18_d5_b8_lr0,0.356572687625885,0.3471496105194092,0.8915984630584717,0.8964008092880249,0.8044002652168274,0.8122521638870239,0.9082812070846558,0.9082092046737671,0.9724626541137695,0.9730684757232666,41
unet_depth5_s68_resnet18_d5_b8_lr0,0.363730251789093,0.3501487672328949,0.8902113437652588,0.8956632018089294,0.8021448850631714,0.8110417127609253,0.9075385332107544,0.9076661467552185,0.9718983769416809,0.9726219773292542,41
unet_depth5_s70_resnet18_d5_b8_lr1,0.36517900228500366,0.35707443952560425,0.8886696696281433,0.8929523825645447,0.799644947052002,0.8066070079803467,0.9055603742599487,0.9050415754318237,0.9710310101509094,0.9715583324432373,44
unet_depth5_s72_resnet18_d5_b64_lr0,0.3749896287918091,0.36480188369750977,0.8866634368896484,0.8915990591049194,0.7964020371437073,0.8044012188911438,0.9043993353843689,0.9040547013282776,0.9700211882591248,0.9704018831253052,107
unet_depth5_s74_resnet18_d5_b8_lr0,0.3658088147640228,0.35177695751190186,0.8899152874946594,0.8960664868354797,0.8016642928123474,0.8117032647132874,0.9074455499649048,0.9081963896751404,0.9718167781829834,0.9725620746612549,49
unet_depth5_s76_resnet18_d5_b8_lr0,0.3632916808128357,0.349648118019104,0.8907797336578369,0.896144688129425,0.8030683994293213,0.8118316531181335,0.9080009460449219,0.908158004283905,0.9721341133117676,0.972809910774231,46
unet_depth5_s78_resnet18_d5_b8_lr0,0.36407670378685,0.3510392904281616,0.8900012373924255,0.8956590294837952,0.8018038272857666,0.8110349178314209,0.907421350479126,0.9077432155609131,0.9718407392501831,0.9725719690322876,50
unet_depth5_s80_resnet50_d5_b8_lr0,0.3689323663711548,0.3578763008117676,0.8881077766418457,0.8933154940605164,0.7987354397773743,0.8071997761726379,0.9055696129798889,0.9056021571159363,0.9709210395812988,0.9714303016662598,32
unet_depth5_s82_resnet34_d5_b32_lr0,0.367067813873291,0.3551388382911682,0.8891097903251648,0.8945272564888,0.80035799741745,0.809180736541748,0.9065297842025757,0.9067022800445557,0.9713448286056519,0.9718948006629944,99
unet_depth5_s84_resnet18_d5_b8_lr0,0.3598135709762573,0.34770578145980835,0.8913317322731018,0.8968059420585632,0.8039661645889282,0.8129176497459412,0.9086674451828003,0.908890426158905,0.9726036787033081,0.9732517004013062,46
unet_depth5_s86_resnet18_d5_b8_lr0,0.3645111918449402,0.3505745530128479,0.8902139067649841,0.896058201789856,0.8021491169929504,0.8116896748542786,0.9077961444854736,0.9082375168800354,0.9722560048103333,0.9728787541389465,53
unet_depth5_s88_resnet18_d5_b8_lr2,0.4139254093170166,0.41041451692581177,0.8747162818908691,0.8776902556419373,0.7773295640945435,0.7820392847061157,0.8933753967285156,0.8914554119110107,0.9634084105491638,0.9630954265594482,59
unet_depth5_s90_resnet18_d5_b16_lr0,0.3645390272140503,0.35286301374435425,0.8895682692527771,0.8949182033538818,0.8011012673377991,0.8098207116127014,0.90683913230896,0.9070028066635132,0.9715608358383179,0.9721903800964355,59
unet_depth5_s92_resnet18_d5_b8_lr0,0.3630824685096741,0.350742369890213,0.8901560306549072,0.8956828713417053,0.8020550608634949,0.8110739588737488,0.9074338674545288,0.9077293276786804,0.9718694686889648,0.9725611209869385,39
unet_depth5_s94_resnet18_d5_b8_lr0,0.3704238831996918,0.3520668148994446,0.8896196484565735,0.8965596556663513,0.8011846542358398,0.8125130534172058,0.9076460599899292,0.9088289737701416,0.9721768498420715,0.9730523824691772,60
unet_depth5_s96_resnet18_d5_b8_lr0,0.3718159794807434,0.3552262783050537,0.8882040977478027,0.894887387752533,0.7988913059234619,0.8097703456878662,0.9063124060630798,0.9072766900062561,0.9714864492416382,0.9723764657974243,45
unet_depth5_s98_resnet18_d5_b8_lr0,0.36313679814338684,0.348294734954834,0.8908038139343262,0.8968817591667175,0.8031075596809387,0.8130422830581665,0.9082934856414795,0.908960223197937,0.9723848104476929,0.9731484651565552,54
unet_depth5_s100_resnet18_d5_b8_lr1,0.37412261962890625,0.3609953820705414,0.8873483538627625,0.8928430676460266,0.7975078225135803,0.8064286112785339,0.9051496982574463,0.9052352905273438,0.9704983830451965,0.9710957407951355,39
unet_depth5_s102_resnet18_d5_b8_lr0,0.3667214512825012,0.3544452488422394,0.8890431523323059,0.8942447900772095,0.8002499341964722,0.8087186217308044,0.9062639474868774,0.9063034057617188,0.9713290333747864,0.97193443775177,46
unet_depth5_s104_resnet18_d5_b8_lr0,0.36455291509628296,0.35040760040283203,0.8901103734970093,0.8958927989006042,0.8019809722900391,0.8114182949066162,0.9075418710708618,0.9079779982566833,0.9719209671020508,0.9727016687393188,41
unet_depth5_s106_resnet18_d5_b8_lr0,0.35504013299942017,0.343367338180542,0.8922832608222961,0.8977096676826477,0.8055157661437988,0.8144040107727051,0.9090451002120972,0.9094522595405579,0.9728038311004639,0.9736341834068298,77
unet_depth5_s108_resnet18_d5_b64_lr0,0.37021714448928833,0.3629865050315857,0.8874770402908325,0.8913571834564209,0.7977156639099121,0.8040075302124023,0.9046297073364258,0.9036704897880554,0.9702963829040527,0.9706107378005981,149
unet_depth5_s110_resnet18_d5_b8_lr0,0.3647153973579407,0.35152843594551086,0.890041172504425,0.8960262537002563,0.8018686175346375,0.811637282371521,0.9075733423233032,0.9081663489341736,0.9720654487609863,0.9726001024246216,51
unet_depth5_s112_resnet34_d5_b8_lr0,0.36227285861968994,0.3503386676311493,0.8905245661735535,0.8958542943000793,0.8026536703109741,0.8113551139831543,0.9078331589698792,0.9079546332359314,0.9720956087112427,0.972676157951355,38
unet_depth5_s114_resnet18_d5_b8_lr0,0.36143290996551514,0.3491119146347046,0.8905051350593567,0.8958872556686401,0.8026220798492432,0.8114092350006104,0.9077098965644836,0.9079095125198364,0.9721187353134155,0.9727859497070312,53
unet_depth5_s116_resnet18_d5_b8_lr0,0.3655537962913513,0.35214078426361084,0.8895002007484436,0.8956317901611328,0.800990879535675,0.8109901547431946,0.9071633815765381,0.9078162908554077,0.9718577861785889,0.9725649952888489,45
unet_depth5_s118_resnet18_d5_b32_lr0,0.3750637471675873,0.3624413311481476,0.8868711590766907,0.8925701975822449,0.7967372536659241,0.8059835433959961,0.9049078226089478,0.9050836563110352,0.9706655144691467,0.9710911512374878,71
unet_depth5_s120_resnet18_d5_b8_lr0,0.36034679412841797,0.34980499744415283,0.8906471133232117,0.8955976963043213,0.8028528094291687,0.8109342455863953,0.9074610471725464,0.907492995262146,0.971916913986206,0.97259920835495,39
unet_depth5_s122_resnet18_d5_b8_lr0,0.3627880811691284,0.3474336862564087,0.8908035755157471,0.8970274925231934,0.8031071424484253,0.813281774520874,0.9081413745880127,0.9090253114700317,0.9723358154296875,0.9732097387313843,60
unet_depth5_s124_resnet18_d5_b8_lr0,0.35537487268447876,0.34864896535873413,0.8913191556930542,0.895331084728241,0.8039456605911255,0.8104972243309021,0.9075756072998047,0.9070675373077393,0.9723845720291138,0.9729526042938232,53
unet_depth5_s126_resnet18_d5_b8_lr0,0.3565239906311035,0.3442690968513489,0.8919333815574646,0.8977112770080566,0.8049456477165222,0.8144066333770752,0.9087600708007812,0.9094876050949097,0.972598671913147,0.9734954833984375,61
unet_depth5_s128_resnet18_d5_b8_lr0,0.3672555088996887,0.3511599600315094,0.8896849751472473,0.8958772420883179,0.8012906312942505,0.8113928437232971,0.9074236154556274,0.9080675840377808,0.9720768928527832,0.9727983474731445,49
unet_depth5_s130_resnet18_d5_b16_lr0,0.37009236216545105,0.35198867321014404,0.889652669429779,0.8963901400566101,0.8012381792068481,0.81223464012146,0.9075340032577515,0.9086045622825623,0.9720026254653931,0.9729016423225403,73
unet_depth5_s132_resnet34_d5_b8_lr0,0.3604257106781006,0.34890687465667725,0.890651524066925,0.8956075310707092,0.8028600215911865,0.8109503984451294,0.9076087474822998,0.907555341720581,0.972010612487793,0.9727975130081177,38
unet_depth5_s134_resnet18_d5_b8_lr0,0.36655670404434204,0.3506656289100647,0.8895002007484436,0.896172285079956,0.800990879535675,0.8118768930435181,0.9071928262710571,0.908320963382721,0.971786618232727,0.9728028774261475,52
unet_depth5_s136_resnet18_d5_b8_lr0,0.36082595586776733,0.3498024642467499,0.8908225893974304,0.8959934115409851,0.8031380772590637,0.811583399772644,0.9078916311264038,0.9079680442810059,0.9720499515533447,0.9726614356040955,44
unet_depth5_s138_resnet18_d5_b8_lr0,0.3612937331199646,0.3477553725242615,0.8905041813850403,0.8962138891220093,0.8026205897331238,0.8119452595710754,0.9076499938964844,0.9081253409385681,0.9720809459686279,0.972952127456665,42
unet_depth5_s140_resnet50_d5_b8_lr0,0.36606043577194214,0.35278356075286865,0.8894208669662476,0.8951233625411987,0.800862193107605,0.8101568818092346,0.9066538214683533,0.907180905342102,0.9713692665100098,0.9721877574920654,34
unet_depth5_s143_resnet18_d5_b8_lr2,0.4043862819671631,0.39969009160995483,0.8773408532142639,0.8808905482292175,0.7814846038818359,0.7871353030204773,0.8955327272415161,0.8942936062812805,0.9645623564720154,0.9645189642906189,92
unet_depth5_s145_resnet18_d5_b8_lr0,0.3678346872329712,0.3535398244857788,0.8889992833137512,0.8951073288917542,0.8001788258552551,0.8101305365562439,0.9066504240036011,0.9073120951652527,0.9714935421943665,0.9722346663475037,45
unet_depth5_s147_resnet18_d5_b8_lr0,0.3678489923477173,0.35112878680229187,0.889519453048706,0.8962885141372681,0.8010220527648926,0.8120678067207336,0.9074079990386963,0.9085166454315186,0.9720541834831238,0.9729149341583252,45
unet_depth5_s149_resnet18_d5_b8_lr0,0.3640379011631012,0.3490351438522339,0.8900874257087708,0.895921528339386,0.8019437193870544,0.8114654421806335,0.9075524806976318,0.9079793691635132,0.9720247387886047,0.9728522300720215,47
unet_depth5_s151_resnet18_d5_b8_lr0,0.3642007112503052,0.3504241704940796,0.8901174068450928,0.8960540294647217,0.8019924759864807,0.8116828799247742,0.9076195955276489,0.9081960916519165,0.9720468521118164,0.9727898836135864,36
unet_depth5_s152_resnet18_d5_b64_lr0,0.37389397621154785,0.36332380771636963,0.8865081071853638,0.8915977478027344,0.7961513996124268,0.8043990731239319,0.9039425849914551,0.903974175453186,0.969871997833252,0.9705482721328735,142
unet_depth5_s155_resnet18_d5_b8_lr0,0.36701148748397827,0.3515075147151947,0.8901112079620361,0.8960323333740234,0.8019823431968689,0.8116472363471985,0.9076406955718994,0.90815669298172,0.971954345703125,0.9727071523666382,41
unet_depth5_s157_resnet18_d5_b8_lr0,0.35872936248779297,0.3496699035167694,0.8907826542854309,0.8954964876174927,0.8030731678009033,0.8107683062553406,0.9074134230613708,0.9073421955108643,0.9719761610031128,0.9726554155349731,46
unet_depth5_s159_resnet18_d5_b8_lr0,0.35670655965805054,0.34561699628829956,0.8916157484054565,0.8969266414642334,0.8044283390045166,0.8131160140037537,0.9083334803581238,0.9086897969245911,0.9724829792976379,0.9732639789581299,61
unet_depth5_s161_resnet18_d5_b8_lr0,0.36186784505844116,0.35013848543167114,0.8904142379760742,0.8954467177391052,0.8024744391441345,0.8106867671012878,0.9074712991714478,0.9074482917785645,0.971866250038147,0.9725812673568726,47
unet_depth5_s163_resnet18_d5_b32_lr1,0.3847171664237976,0.3788922429084778,0.8831577301025391,0.8872765302658081,0.7907631993293762,0.7973917722702026,0.9006950259208679,0.9000093340873718,0.9678416848182678,0.9681223630905151,80
unet_depth5_s165_resnet18_d5_b8_lr0,0.358689546585083,0.34653687477111816,0.8913155198097229,0.8969339728355408,0.8039397597312927,0.8131281137466431,0.9083163738250732,0.9088326096534729,0.972429633140564,0.9731649160385132,68
unet_depth5_s168_resnet18_d5_b8_lr0,0.36182093620300293,0.35088014602661133,0.8901462554931641,0.8954969644546509,0.8020392060279846,0.8107691407203674,0.9072108268737793,0.9075051546096802,0.9717814326286316,0.972461462020874,36
unet_depth5_s169_resnet18_d5_b8_lr0,0.364030659198761,0.35126298666000366,0.8898988962173462,0.8955425024032593,0.8016376495361328,0.8108437657356262,0.9070658683776855,0.9075554609298706,0.971628725528717,0.9724093079566956,36
unet_depth5_s171_resnet18_d5_b8_lr0,0.36744225025177,0.3521046042442322,0.8895460367202759,0.8956992030143738,0.80106520652771,0.8111007213592529,0.9072405099868774,0.9079052209854126,0.9716668128967285,0.9725620746612549,43
unet_depth5_s173_resnet18_d5_b8_lr0,0.3643988370895386,0.3504103720188141,0.8901547193527222,0.8960479497909546,0.8020530343055725,0.8116729259490967,0.9076586365699768,0.9081436991691589,0.9719955921173096,0.9726879000663757,40
unet_depth5_s175_resnet18_d5_b8_lr0,0.3570556938648224,0.34509092569351196,0.8921191096305847,0.8978136777877808,0.8052482604980469,0.8145751953125,0.9092568159103394,0.9097360372543335,0.9728503823280334,0.9735293984413147,68
unet_depth5_s177_resnet18_d5_b8_lr0,0.3644475042819977,0.35189390182495117,0.8897819519042969,0.895516037940979,0.8014479279518127,0.8108004331588745,0.9070419073104858,0.9075810313224792,0.9717376232147217,0.9723832607269287,48
unet_depth5_s179_resnet18_d5_b8_lr0,0.36137211322784424,0.3492701053619385,0.8908185362815857,0.8960533142089844,0.8031314611434937,0.8116816878318787,0.9079873561859131,0.9080417156219482,0.9721588492393494,0.9727722406387329,45
unet_depth5_s181_resnet18_d5_b8_lr0,0.361794114112854,0.3481888771057129,0.8905530571937561,0.8964294195175171,0.8027000427246094,0.8122991323471069,0.9077660441398621,0.9084116220474243,0.9721211194992065,0.9729495048522949,47
unet_depth5_s183_resnet18_d5_b64_lr0,0.36994469165802,0.36332443356513977,0.886944591999054,0.8910046219825745,0.7968557476997375,0.8034340739250183,0.9040224552154541,0.9033379554748535,0.9702726602554321,0.970537543296814,190
